age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class
4.02535169073515,6,12.286965760735471,13,13,6,3,5,4,1,0,0,3.6888794541139363,41,0
2.9444389791664403,8,12.033467728919513,15,9,5,13,3,4,1,0,0,3.6888794541139363,41,1
3.9889840465642745,5,12.101883665578548,14,10,6,7,5,2,1,0,0,4.0943445622221,29,0
3.6635616461296463,8,12.813825323073171,15,9,4,12,4,4,1,0,0,3.6888794541139363,41,1
3.8918202981106265,8,12.172340045098668,15,9,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.1354942159291497,6,12.15850398502129,9,12,5,2,4,4,1,0,0,3.9512437185814275,41,1
2.995732273553991,8,12.491307977151369,14,10,5,10,3,3,1,0,0,3.784189633918261,41,1
3.8066624897703196,8,12.866024921232478,13,13,4,12,3,4,1,0,0,3.6888794541139363,41,1
3.4011973816621555,2,11.00128284088368,14,10,6,11,3,4,1,0,0,3.6888794541139363,41,1
3.091042453358316,4,12.64919313974212,14,10,6,9,5,3,1,0,0,2.70805020110221,41,1
3.871201010907891,8,12.398369285346206,10,7,5,8,2,4,1,0,0,3.6888794541139363,35,1
3.044522437723423,8,12.191973721150672,14,10,5,8,3,4,1,0,0,3.6888794541139363,41,1
2.9444389791664403,8,12.091536831936896,15,9,0,11,1,4,0,0,0,3.2188758248682006,41,1
3.4339872044851463,8,11.340403732654421,14,10,6,10,5,4,1,0,0,3.6375861597263857,39,0
3.871201010907891,7,12.489283486909738,9,12,6,14,5,4,1,0,0,3.6888794541139363,41,1
3.4339872044851463,8,12.091536831936896,5,5,6,8,5,4,1,0,0,3.7612001156935624,41,1
3.970291913552122,7,11.390825625308103,13,13,6,14,5,4,1,0,0,3.6888794541139363,41,1
3.1780538303479458,8,12.060971726147756,13,13,6,3,5,4,1,0,0,3.912023005428146,41,1
3.8918202981106265,8,11.45781436571553,15,9,3,11,2,4,0,0,0,3.6888794541139363,41,1
3.2188758248682006,8,12.577567234067185,15,9,5,5,4,4,1,0,0,3.5553480614894135,41,1
4.04305126783455,2,12.7304904753156,13,13,6,14,5,3,1,0,0,3.6888794541139363,41,0
3.970291913552122,8,11.88007238585936,15,9,6,8,5,4,1,0,0,3.6375861597263857,41,1
3.784189633918261,8,11.762547350597469,12,14,4,12,2,4,0,0,0,3.6888794541139363,41,1
3.713572066704308,4,11.528828341249644,11,11,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.367295829986474,8,12.511592180311592,11,11,5,14,4,4,1,0,0,3.7612001156935624,41,1
3.2188758248682006,8,10.382048215714843,14,10,6,12,1,0,0,0,0,3.6888794541139363,41,1
2.8903717578961645,8,12.332511445076454,15,9,5,9,3,4,0,0,0,3.4011973816621555,39,1
3.8501476017100584,8,10.855820875757212,6,15,6,14,1,4,0,0,0,4.0943445622221,2,0
3.912023005428146,2,12.435536183589202,13,13,4,12,4,4,1,0,0,4.007333185232471,41,0
3.8501476017100584,3,11.606707204577441,15,9,4,12,4,4,1,0,0,4.0943445622221,41,1
3.7612001156935624,8,12.379996540456371,14,10,6,3,5,4,1,0,0,3.6888794541139363,41,0
3.828641396489095,8,12.2861122762759,2,3,6,8,5,4,1,0,0,3.6888794541139363,40,1
3.5553480614894135,8,10.939373011295933,11,11,6,9,5,4,1,0,0,3.6888794541139363,35,1
3.713572066704308,8,11.900715281398384,15,9,6,11,5,4,1,0,0,3.871201010907891,41,1
3.4011973816621555,8,12.144973536162324,15,9,6,8,5,4,1,5013,0,3.6888794541139363,41,1
3.4011973816621555,8,10.993664362383136,13,13,6,10,5,4,1,2407,0,3.6888794541139363,41,1
3.4657359027997265,5,12.591117335548718,7,4,1,7,4,4,1,0,0,3.6888794541139363,39,1
3.871201010907891,8,11.915987688462083,15,9,6,6,5,4,1,0,0,3.6888794541139363,41,1
3.7376696182833684,8,11.666778957784658,3,16,6,14,5,4,1,0,0,3.8066624897703196,41,0
3.367295829986474,8,11.567394710681006,14,10,4,3,4,4,1,0,0,4.060443010546419,41,1
3.58351893845611,8,11.954638924419875,15,9,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.332204510175204,8,12.118197259028165,14,10,4,11,4,4,0,0,0,3.6888794541139363,41,1
3.970291913552122,8,12.042647423120075,15,9,6,11,1,4,0,0,0,3.6888794541139363,41,0
3.8918202981106265,3,12.163587810923994,14,10,6,12,5,4,1,0,0,3.912023005428146,41,0
3.2188758248682006,5,12.209471861643378,14,10,5,7,3,4,1,0,0,3.6888794541139363,41,1
2.9444389791664403,8,11.52790274348377,14,10,5,14,3,4,1,0,0,3.4657359027997265,41,1
3.4339872044851463,8,12.64424370197622,13,13,3,10,3,3,0,0,0,3.6888794541139363,41,1
3.367295829986474,7,11.997189430567852,13,13,6,10,5,4,1,0,0,4.248495242049359,41,0
3.1354942159291497,8,12.262821531080414,14,10,5,8,4,4,1,0,0,3.6888794541139363,41,1
4.3694478524670215,8,11.734018916264722,14,10,6,14,0,4,1,0,0,2.995732273553991,41,1
3.295836866004329,8,12.273362066969572,15,9,5,9,3,4,1,0,0,3.6888794541139363,40,1
3.6888794541139363,8,10.380156419650625,9,12,6,11,5,4,1,0,0,3.6888794541139363,41,1
4.204692619390966,5,12.267915348713604,8,6,6,7,5,4,1,0,0,0.6931471805599453,41,1
2.8903717578961645,8,12.643146233789478,10,7,5,9,3,4,0,0,0,3.091042453358316,41,1
3.4339872044851463,6,11.743457652957451,7,4,6,4,5,4,1,0,0,3.6888794541139363,41,1
2.8903717578961645,8,13.009953629744764,15,9,5,10,4,4,1,0,0,3.4011973816621555,41,1
3.9512437185814275,8,12.530020348020994,13,13,6,9,5,4,1,0,0,3.6888794541139363,32,1
3.828641396489095,8,10.851625727849402,15,9,6,9,1,4,0,0,0,3.6888794541139363,41,1
4.07753744390572,8,11.982535266676077,15,9,6,10,5,4,1,0,0,3.871201010907891,41,1
3.784189633918261,8,12.747207275501225,15,9,4,13,4,4,0,14344,0,3.6888794541139363,41,0
3.970291913552122,8,12.754925000706079,15,9,4,10,3,4,0,0,0,3.5553480614894135,41,1
3.8918202981106265,6,12.49961501286131,15,9,6,2,5,4,1,0,0,3.6888794541139363,41,0
3.4965075614664802,8,12.216275419764354,12,14,6,14,5,4,1,0,0,3.912023005428146,41,1
3.4011973816621555,8,10.902905460984165,5,5,5,10,4,4,1,0,0,3.6888794541139363,41,1
3.7612001156935624,2,12.926024840135042,3,16,5,14,4,4,0,0,0,3.912023005428146,41,0
4.04305126783455,8,12.429124192612123,11,11,6,14,5,4,1,0,0,3.6888794541139363,41,1
3.6109179126442243,8,12.56629628539265,14,10,4,13,2,4,0,0,0,3.6888794541139363,41,1
3.332204510175204,8,12.266993693996124,14,10,4,8,2,3,0,0,0,3.2188758248682006,41,1
3.4011973816621555,8,11.676293533847096,15,9,6,10,1,2,0,0,0,3.5553480614894135,39,1
3.5263605246161616,6,12.329599155813623,13,13,6,2,5,4,1,0,0,3.6888794541139363,41,0
3.367295829986474,6,11.657761469015677,14,10,5,5,4,4,1,0,0,3.912023005428146,41,1
3.871201010907891,7,12.16147791819491,3,16,6,14,5,4,1,0,0,4.0943445622221,41,0
3.6109179126442243,8,12.219398461138088,14,10,6,10,5,4,1,0,0,3.871201010907891,41,0
3.871201010907891,8,12.049974236776498,9,12,4,12,2,4,0,0,0,3.6888794541139363,31,1
3.4657359027997265,2,12.426849398184826,15,9,5,9,3,3,1,0,0,3.6888794541139363,41,1
4.330733340286331,8,11.729575982087773,12,14,6,12,5,4,1,0,0,3.6888794541139363,41,0
3.784189633918261,8,12.197445538829655,13,13,6,12,5,4,1,15024,0,4.0943445622221,41,0
3.8501476017100584,7,11.912479805525313,12,14,5,14,4,4,0,0,0,3.912023005428146,41,1
2.995732273553991,8,12.145791714645243,14,10,5,3,3,4,0,0,0,3.6888794541139363,41,1
3.367295829986474,8,11.546669670934389,15,9,5,13,4,4,1,0,0,3.6888794541139363,41,1
3.4657359027997265,3,12.668736907389146,15,9,6,13,5,4,1,7688,0,3.6888794541139363,41,0
2.833213344056216,5,12.627650575431103,8,6,5,7,3,4,0,0,0,3.4657359027997265,41,1
3.4011973816621555,8,12.180247016318816,10,7,5,5,3,4,1,0,0,3.6888794541139363,41,1
3.4339872044851463,6,12.15090342839655,15,9,5,11,4,4,0,0,0,3.6888794541139363,41,1
3.7376696182833684,8,11.733601975640648,15,9,6,5,5,4,1,0,0,3.6888794541139363,41,1
3.1780538303479458,8,12.977050859043965,13,13,5,10,0,4,1,0,0,3.6888794541139363,41,1
3.6375861597263857,8,11.087114782196634,6,15,6,14,5,4,1,0,0,3.6888794541139363,41,0
4.02535169073515,7,12.72369015215312,15,9,6,9,5,4,1,0,0,3.912023005428146,36,0
3.332204510175204,8,12.842302853689075,14,10,6,10,1,4,0,4064,0,3.2188758248682006,41,1
3.58351893845611,8,11.541163006381469,15,9,5,8,3,4,0,0,0,3.6888794541139363,41,1
3.970291913552122,8,11.468419610027338,5,5,6,5,5,4,1,0,0,3.912023005428146,41,1
4.02535169073515,3,12.621785070089887,14,10,6,10,5,4,1,0,0,3.912023005428146,41,1
3.8918202981106265,6,12.192840485361451,11,11,6,13,5,3,1,0,0,3.6888794541139363,41,0
4.007333185232471,8,12.419375939932857,14,10,6,10,5,4,1,0,0,4.02535169073515,41,1
3.091042453358316,8,11.538905053929176,15,9,5,13,4,4,1,0,0,3.713572066704308,41,1
3.044522437723423,8,12.205647555192076,14,10,5,9,3,4,0,0,0,3.6888794541139363,41,1
3.6888794541139363,8,11.685642714371324,13,13,6,12,5,4,1,0,0,4.0943445622221,41,1
3.4011973816621555,8,11.253416121335281,13,13,5,12,3,3,1,0,0,3.6888794541139363,37,1
3.367295829986474,4,12.498701213874515,13,13,6,14,5,4,1,0,0,3.912023005428146,41,0
2.9444389791664403,8,12.616876808817262,14,10,5,9,3,3,1,0,0,3.5553480614894135,41,1
3.8501476017100584,8,12.570118358487633,13,13,6,12,1,4,0,0,0,3.6888794541139363,41,0
2.995732273553991,8,11.623545127042187,14,10,5,11,3,4,0,0,0,3.332204510175204,41,1
3.4339872044851463,8,11.652139431146894,9,12,6,11,5,4,1,0,0,3.6888794541139363,41,0
3.5553480614894135,5,11.76992923377254,15,9,6,7,5,4,1,0,0,3.6888794541139363,41,1
3.6635616461296463,8,12.809675243242133,14,10,4,13,4,4,1,0,0,3.6888794541139363,41,1
3.332204510175204,8,11.150821524950869,9,12,5,10,4,4,0,0,0,4.0943445622221,41,1
3.1780538303479458,8,10.676438950794674,15,9,5,9,4,4,0,0,0,3.6888794541139363,41,1
3.6375861597263857,7,11.703421849952193,15,9,6,13,5,4,1,4386,0,3.5553480614894135,41,1
3.6109179126442243,8,12.445884505527154,13,13,6,10,5,4,1,0,0,3.912023005428146,41,1
3.828641396489095,8,11.89269662598659,9,12,4,3,4,3,0,0,0,3.58351893845611,41,1
3.6375861597263857,2,11.74350529847481,12,14,6,14,5,4,1,0,0,3.6888794541139363,18,0
3.7612001156935624,7,10.949402052203789,15,9,6,13,5,4,1,0,0,4.0943445622221,41,1
3.295836866004329,8,12.002284317520333,11,11,6,11,1,4,0,0,0,3.5553480614894135,41,1
2.995732273553991,8,10.443192135852495,14,10,5,10,3,4,1,0,0,2.995732273553991,41,1
3.8918202981106265,8,11.314145203733,14,10,6,13,5,2,1,0,0,3.6888794541139363,41,0
4.110873864173311,3,11.10667004464762,15,9,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.295836866004329,8,12.357857672262478,14,10,5,10,3,4,0,0,0,3.6888794541139363,41,1
2.9444389791664403,8,12.666240562353797,14,10,5,9,3,4,1,0,0,3.4011973816621555,40,1
3.8066624897703196,8,12.188845099863547,11,11,5,14,4,4,0,0,0,3.6888794541139363,41,0
4.248495242049359,8,11.56529018517609,14,10,5,3,0,4,1,0,0,3.6888794541139363,41,1
3.4339872044851463,8,12.132501452361755,15,9,5,6,2,3,0,0,0,3.4011973816621555,41,1
3.091042453358316,8,12.074676115321505,14,10,6,9,5,4,1,0,0,3.1780538303479458,41,1
3.58351893845611,8,11.59259579562774,15,9,2,9,2,4,0,0,0,3.1780538303479458,41,1
4.1588830833596715,8,12.107533257440496,10,7,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.7612001156935624,5,12.070607956720897,14,10,4,7,4,4,0,0,0,3.6888794541139363,41,1
3.8501476017100584,6,12.133550338621495,14,10,4,11,2,4,0,0,0,3.6375861597263857,40,1
3.5263605246161616,8,12.196946125251873,15,9,5,11,4,4,0,0,0,3.6888794541139363,41,1
3.4965075614664802,8,12.001523884527506,13,13,5,12,0,2,0,0,0,3.6888794541139363,38,1
3.044522437723423,8,12.598648374678094,15,9,5,13,3,4,1,0,0,3.5553480614894135,41,1
3.9512437185814275,5,12.440761294983902,15,9,4,7,4,4,1,0,0,3.8066624897703196,41,0
3.871201010907891,8,12.142680134139178,15,9,6,13,5,4,1,0,0,3.828641396489095,41,1
3.1354942159291497,8,12.276260802378873,13,13,5,5,4,4,1,0,0,3.6888794541139363,41,1
4.2626798770413155,7,13.110742111316105,14,10,3,10,2,3,1,0,0,0.6931471805599453,41,1
3.367295829986474,8,12.16282583852689,15,9,4,13,4,4,1,0,0,4.0943445622221,41,1
3.7376696182833684,8,12.339098910599251,13,13,3,9,0,3,1,0,0,3.912023005428146,41,1
4.219507705176107,5,10.553648940919915,1,2,4,7,4,4,0,0,0,2.995732273553991,41,1
3.2188758248682006,8,12.440164049808878,15,9,5,9,2,4,0,0,0,3.6888794541139363,41,1
3.784189633918261,3,11.26924751868317,12,14,4,12,2,2,0,0,0,3.6888794541139363,41,1
3.332204510175204,8,11.389842157657831,15,9,5,12,4,2,0,0,0,3.6888794541139363,31,1
3.8066624897703196,7,12.211458117806512,12,14,6,10,5,4,1,0,0,3.6888794541139363,41,0
3.58351893845611,8,12.241232238872822,14,10,4,9,2,4,0,0,0,3.6888794541139363,40,1
3.6635616461296463,2,12.369402496142527,9,12,5,12,4,4,1,0,0,3.7376696182833684,41,1
3.828641396489095,4,11.538866078970582,12,14,2,2,2,4,1,0,0,3.6888794541139363,41,1
2.8903717578961645,8,10.159214453746358,10,7,5,5,3,4,1,0,0,2.772588722239781,41,1
4.189654742026425,6,10.911919812973826,11,11,2,14,4,4,0,0,0,2.995732273553991,41,1
3.295836866004329,8,11.735692945578714,15,9,5,9,4,4,1,0,0,3.6888794541139363,41,1
3.332204510175204,4,12.074396673405111,15,9,6,2,5,4,1,0,0,3.6888794541139363,41,1
3.9318256327243257,8,11.472749095322708,14,10,6,10,5,4,1,0,0,3.6888794541139363,41,0
3.295836866004329,8,12.966948565565446,13,13,5,13,4,4,1,0,0,3.912023005428146,41,1
3.332204510175204,4,11.915880759462835,13,13,6,14,5,4,1,0,0,3.6888794541139363,41,0
3.295836866004329,8,12.444356994285606,15,9,1,10,2,4,0,0,0,3.2188758248682006,41,1
3.044522437723423,8,12.653817884560816,15,9,5,13,3,3,1,0,0,3.6888794541139363,41,1
3.5263605246161616,8,13.089379335722077,15,9,5,5,4,3,1,0,0,3.6888794541139363,41,1
2.8903717578961645,8,12.122310529424844,15,9,5,9,3,4,1,0,0,2.4849066497880004,41,1
3.4965075614664802,8,10.526051311640611,13,13,6,14,5,4,1,0,0,4.174387269895637,41,1
3.784189633918261,6,12.108151058969346,14,10,6,12,5,3,1,0,0,3.6375861597263857,41,0
3.7612001156935624,8,11.649028547962569,14,10,4,11,4,4,0,0,0,3.6888794541139363,41,1
3.4011973816621555,8,12.091536831936896,14,10,5,13,4,3,1,0,0,3.8066624897703196,41,1
3.6888794541139363,8,12.565039959978758,7,4,6,8,5,4,1,0,0,3.6888794541139363,40,0
3.6109179126442243,2,10.276911446432829,14,10,6,11,5,4,1,0,0,3.7376696182833684,41,0
3.5263605246161616,8,12.624881659729919,15,9,6,11,5,3,1,0,0,3.6888794541139363,41,1
3.713572066704308,7,11.871501600498368,13,13,4,12,4,4,0,0,0,3.6888794541139363,41,1
3.970291913552122,5,11.813807532885953,13,13,4,7,4,4,0,0,0,3.912023005428146,41,1
3.4339872044851463,8,11.512205205645746,12,14,6,14,1,4,0,0,0,3.912023005428146,41,1
4.060443010546419,4,11.604291513267373,3,16,6,14,5,4,1,0,0,0.0,41,0
3.6375861597263857,8,11.952611629262627,14,10,4,8,4,3,0,0,0,3.332204510175204,41,1
3.1780538303479458,8,11.980219175701325,14,10,6,8,5,4,1,0,0,3.6888794541139363,41,1
3.713572066704308,6,12.091536831936896,13,13,6,13,5,3,1,0,0,3.6888794541139363,41,1
3.8501476017100584,8,11.703041565230095,14,10,6,3,5,4,1,0,0,3.8066624897703196,41,1
3.713572066704308,2,11.781118860838147,13,13,6,3,5,4,1,0,0,3.1780538303479458,41,1
3.1354942159291497,8,12.192921547683222,2,3,6,6,0,4,1,0,0,3.6888794541139363,40,1
3.58351893845611,8,11.50664578901292,14,10,4,13,4,4,1,0,0,3.6888794541139363,41,1
3.6888794541139363,2,10.947203572665522,12,14,5,12,4,4,0,14084,0,4.007333185232471,41,0
3.5553480614894135,8,11.842171656499701,12,14,6,14,0,4,1,7298,0,3.6888794541139363,41,0
3.1780538303479458,7,10.401866031000361,15,9,5,10,4,4,1,0,0,3.6888794541139363,41,1
3.258096538021482,8,12.89248972971184,12,14,5,14,4,4,0,0,0,3.6888794541139363,41,1
2.9444389791664403,5,12.04738753402211,15,9,5,7,3,4,1,0,0,3.6888794541139363,27,1
3.9318256327243257,8,12.4658296679402,13,13,6,12,5,4,1,0,0,3.912023005428146,41,0
3.7376696182833684,6,12.448300919449823,14,10,5,14,4,4,0,0,0,3.6888794541139363,41,1
3.6109179126442243,4,10.783342489769069,15,9,4,11,2,4,0,0,0,3.5553480614894135,41,1
2.8903717578961645,8,11.85056844457578,10,7,5,10,3,4,0,0,0,3.6888794541139363,41,1
3.58351893845611,8,11.765682185980085,13,13,6,9,5,3,1,7298,0,3.58351893845611,41,0
3.5553480614894135,8,10.498746232276948,15,9,4,13,4,4,1,0,0,4.0943445622221,41,1
4.060443010546419,3,12.257540174737956,15,9,6,10,1,4,0,15024,0,3.5553480614894135,41,0
2.833213344056216,8,11.087788121064543,10,7,5,10,3,4,0,0,0,2.4849066497880004,41,1
3.784189633918261,6,11.98880554401353,15,9,6,6,5,3,1,0,0,3.6888794541139363,41,1
3.6109179126442243,8,12.247013033041702,15,9,6,13,5,4,1,0,0,3.6888794541139363,41,0
3.5553480614894135,8,11.94334331443397,14,10,5,10,4,1,0,0,0,3.6888794541139363,41,1
4.0943445622221,8,11.35994909537074,15,9,6,13,5,2,1,0,0,3.6888794541139363,41,1
3.9889840465642745,3,11.73939946418089,7,4,6,8,5,4,1,0,0,3.6888794541139363,41,0
3.6109179126442243,8,12.091536831936896,13,13,5,12,4,3,1,0,0,4.0943445622221,41,0
3.912023005428146,8,12.654983503101256,9,12,4,10,4,4,0,0,0,3.6888794541139363,41,1
3.6375861597263857,8,12.115102533989726,13,13,6,10,5,4,1,0,0,3.912023005428146,22,1
3.8066624897703196,8,11.603076906792053,13,13,6,14,5,4,1,0,0,4.007333185232471,41,1
3.2188758248682006,8,12.449034510292044,8,6,5,13,4,4,1,0,0,3.6888794541139363,41,1
3.4339872044851463,8,12.195314988877213,14,10,6,5,5,4,1,0,0,3.6888794541139363,41,1
4.1588830833596715,5,12.14236577847246,1,2,4,7,4,4,1,0,0,3.6888794541139363,41,1
3.6109179126442243,8,10.854063762376834,15,9,5,9,4,3,1,0,0,3.6888794541139363,41,1
3.9889840465642745,8,12.082101125644638,15,9,6,11,5,3,1,0,0,2.995732273553991,41,1
3.970291913552122,6,11.851958705134866,0,1,5,8,4,4,0,0,0,3.5553480614894135,41,1
2.8903717578961645,8,12.40210395932116,15,9,5,10,3,4,0,0,0,3.6888794541139363,41,1
4.0943445622221,5,10.094727554837329,8,6,4,7,4,1,0,0,0,2.302585092994046,41,1
4.189654742026425,7,12.029854425426674,15,9,6,4,5,4,1,1409,0,3.912023005428146,41,1
4.31748811353631,8,12.657813648569105,11,11,2,11,4,4,0,0,0,2.995732273553991,21,1
4.174387269895637,8,12.082751804495354,15,9,4,11,4,4,0,0,0,3.6888794541139363,41,1
3.5553480614894135,8,12.091536831936896,10,7,3,6,4,3,1,3674,0,3.6888794541139363,41,1
3.713572066704308,8,11.778423276286127,15,9,4,10,2,3,0,0,0,3.6375861597263857,41,1
3.2188758248682006,8,11.981252689835019,14,10,5,11,4,4,1,0,0,3.7376696182833684,41,1
3.4965075614664802,8,11.617087262452415,14,10,4,13,0,0,0,0,0,3.6888794541139363,41,1
3.332204510175204,8,11.247839500033967,6,15,5,14,4,4,1,0,0,4.007333185232471,41,0
4.07753744390572,4,12.501350794603583,15,9,6,9,5,4,1,0,0,3.6888794541139363,41,1
3.6888794541139363,4,12.04663719252292,14,10,5,11,4,4,0,0,0,3.6375861597263857,41,1
3.713572066704308,8,12.10147850280025,13,13,6,12,5,4,1,0,0,3.912023005428146,18,0
3.6375861597263857,6,11.653348058632478,12,14,6,12,5,4,1,0,0,4.248495242049359,41,0
3.1354942159291497,8,11.656662106448614,15,9,5,6,3,4,1,0,0,3.6888794541139363,41,1
3.6888794541139363,8,12.759641616834998,13,13,6,14,5,4,1,0,0,3.6888794541139363,41,0
3.713572066704308,7,12.185875040240456,15,9,6,9,1,4,0,0,0,2.995732273553991,41,1
3.1780538303479458,4,12.520536609922084,9,12,6,2,5,4,1,0,0,3.912023005428146,41,1
2.995732273553991,5,11.688188837952277,14,10,5,7,3,4,1,0,0,2.995732273553991,41,1
3.6375861597263857,8,12.097863632308064,14,10,4,13,4,4,1,0,0,3.6888794541139363,41,1
4.02535169073515,8,12.22381432700633,15,9,6,11,5,4,1,0,0,3.5553480614894135,39,1
4.060443010546419,8,12.37410932421276,15,9,6,11,5,4,1,0,0,3.8066624897703196,41,0
3.4657359027997265,8,12.122234410614217,15,9,5,9,4,4,0,0,0,3.5263605246161616,41,1
3.6888794541139363,8,12.243262451633285,9,12,6,3,5,4,1,0,0,4.0943445622221,41,0
3.8066624897703196,8,11.939114344618368,15,9,6,11,5,4,1,0,0,3.6888794541139363,39,1
3.713572066704308,8,11.633043550053278,6,15,6,14,1,4,0,0,0,3.6888794541139363,41,0
3.7376696182833684,8,12.875902579749823,13,13,6,11,1,3,0,0,0,3.6888794541139363,41,1
4.07753744390572,6,12.051335126880025,8,6,2,9,2,3,0,0,0,3.4011973816621555,41,1
2.9444389791664403,6,10.2176411421937,14,10,5,11,3,4,1,0,0,3.6888794541139363,41,1
4.060443010546419,8,12.464637393274861,14,10,5,6,4,4,1,0,0,2.995732273553991,41,1
3.7376696182833684,7,12.62163328847035,15,9,6,4,5,2,1,0,0,3.6888794541139363,9,0
2.995732273553991,8,11.67665016723176,15,9,5,9,3,4,0,0,0,3.6888794541139363,41,1
3.4657359027997265,8,12.058610381631325,15,9,3,9,4,4,0,0,0,3.4011973816621555,41,1
3.8066624897703196,8,12.14241906604954,11,11,2,12,4,4,0,0,0,3.8066624897703196,41,1
3.912023005428146,8,12.228411270151401,7,4,4,13,4,4,1,0,0,3.6888794541139363,41,1
3.58351893845611,8,11.918670533885708,13,13,4,14,3,4,0,0,0,3.6888794541139363,41,1
3.8066624897703196,8,11.49366109278877,15,9,6,10,5,4,1,0,0,4.0943445622221,41,1
2.833213344056216,8,12.412753426013262,10,7,5,9,3,4,1,0,0,2.4849066497880004,41,1
4.07753744390572,8,11.891450937822441,14,10,6,10,5,4,1,4064,0,3.6888794541139363,41,1
3.258096538021482,8,12.843500963833705,10,7,6,13,5,4,1,0,0,3.6888794541139363,41,1
3.6109179126442243,3,12.457978565512034,14,10,6,12,5,2,1,0,0,4.31748811353631,6,0
2.9444389791664403,5,12.29662607537086,14,10,5,7,3,4,1,0,0,3.1780538303479458,36,1
4.1588830833596715,8,9.960529292903326,15,9,6,12,5,4,1,0,0,3.6888794541139363,41,0
3.4965075614664802,8,12.130702338505397,13,13,5,14,4,4,0,0,0,3.8066624897703196,41,1
3.4965075614664802,8,12.31135565818472,15,9,6,13,1,4,0,0,0,3.6888794541139363,41,0
4.110873864173311,8,11.1543487137419,15,9,6,12,5,4,1,0,0,3.6888794541139363,41,0
2.833213344056216,8,12.161389037903534,5,5,5,9,3,4,1,1055,0,3.1780538303479458,41,1
3.912023005428146,7,10.330485815856711,12,14,6,4,5,4,1,2407,0,3.6888794541139363,41,1
3.295836866004329,6,12.250610926097348,12,14,5,14,3,4,1,0,0,3.5553480614894135,41,1
3.4011973816621555,8,11.161621784221122,15,9,4,14,3,4,0,0,0,3.6888794541139363,41,1
3.7612001156935624,8,13.077330445987592,15,9,6,5,5,3,1,0,0,3.6888794541139363,41,1
3.784189633918261,8,12.048974292245648,14,10,6,13,5,4,1,7298,0,3.6888794541139363,41,0
3.5553480614894135,8,12.155694721536968,14,10,5,12,4,4,0,0,0,3.6888794541139363,41,1
3.2188758248682006,8,12.17451489672551,14,10,5,3,3,4,0,0,0,3.6888794541139363,41,1
3.1780538303479458,8,12.540657387668174,14,10,6,8,1,4,0,7298,0,3.871201010907891,41,0
